SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,EdgeCount,Indegree,IsSingleNode,kineticLaw-,kineticLaw--units,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,Outdegree,PartnerOfMultiEdgedNodePairs,Radiality,sbml charge,sbml compartment,sbml id,sbml initial amount,sbml initial concentration,sbml type,selected,SelfLoops,shared name,Stress,TopologicalCoefficient
294928,4.49730285,0.00470364,0.22235549,0,28,11,28,0,FALSE,,,D-Galactose,4.03571429,28,0,28,0,0.8057054,0,h,M_gal_h,NaN,NaN,species,TRUE,0,D-Galactose,16208432,0.05519481
295453,4.81685076,0,0.20760452,0,1,11,1,0,FALSE,,,"Phosphatidylglycerophosphate (1-(11Z)-octadecenoyl,2-hexadecanoyl, 18:1(11Z)/16:0)",7,1,0,1,0,0.78795274,0,e,M_pgp18111Z160_e,NaN,NaN,species,TRUE,0,"Phosphatidylglycerophosphate (1-(11Z)-octadecenoyl,2-hexadecanoyl, 18:1(11Z)/16:0)",0,0
294675,8.20446956,0,0.12188478,0,1,15,1,0,FALSE,,,Cytochrome c,3,1,0,1,0,0.59975169,0,m,M_cytc_m,NaN,NaN,species,TRUE,0,Cytochrome c,0,0
295356,6.313383,0,0.15839369,0,1,13,1,0,FALSE,,,Orotate,5,1,0,1,0,0.70481206,0,m,M_orot_m,NaN,NaN,species,TRUE,0,Orotate,0,0
294378,4.87130747,0,0.2052837,0,1,11,1,0,FALSE,,,4-Pyridoxate,6,1,0,1,0,0.78492736,0,c,M_4pyrdx_c,NaN,NaN,species,TRUE,0,4-Pyridoxate,0,0
294180,7.36604161,1.58E-06,0.13575813,0,3,15,3,0,FALSE,,,1-octadec-11-enoyl-sn-glycerol 3-phosphate,4,3,0,3,0,0.64633102,0,h,M_1odec11eg3p_h,NaN,NaN,species,TRUE,0,1-octadec-11-enoyl-sn-glycerol 3-phosphate,1042,0.42857143
295949,5.98201901,0,0.16716764,0,1,12,1,1,FALSE,0,mmol_per_gDW_per_hr,Phosphate exchange,2,1,0,0,0,0.72322117,,,R_EX_pi_LPAREN_e_RPAREN_,,,reaction,TRUE,0,Phosphate exchange,0,0
294370,4.85435397,9.00E-08,0.20600063,0,2,11,2,0,FALSE,,,4alpha-Methylzymosterol,7.5,2,0,2,0,0.78586922,0,c,M_4mzym_c,NaN,NaN,species,TRUE,0,4alpha-Methylzymosterol,20,0.8125
301980,4.63549961,4.90E-04,0.21572648,0,8,12,8,8,FALSE,0,mmol_per_gDW_per_hr,"omega-3 desaturase (18:3(9Z,12Z,15Z)/16:3(7Z,10Z,13Z)) (MGDG)",83.25,8,0,0,0,0.7980278,,,R_MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,,,reaction,TRUE,0,"omega-3 desaturase (18:3(9Z,12Z,15Z)/16:3(7Z,10Z,13Z)) (MGDG)",27877902,0.29586331
295075,4.8415104,1.90E-07,0.20654711,0,2,11,2,0,FALSE,,,L-Histidinol,5.5,2,0,2,0,0.78658276,0,c,M_histd_c,NaN,NaN,species,TRUE,0,L-Histidinol,516,0.64285714
294418,4.36681223,0.00464545,0.229,0,14,11,14,0,FALSE,,,Acetate,40.85714286,14,0,14,0,0.81295488,0,c,M_ac_c,NaN,NaN,species,TRUE,0,Acetate,27913690,0.20232052
302388,5.37939892,3.29E-05,0.18589437,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,phospholipid: diacylglycerol acyltransferase (18:1(11Z)),17,4,0,0,0,0.75670006,,,R_PLDAGAT18111Z18111Z18111Z2,,,reaction,TRUE,0,phospholipid: diacylglycerol acyltransferase (18:1(11Z)),1845156,0.32653061
294269,6.2327254,3.77E-06,0.16044346,0,2,13,2,0,FALSE,,,(S)-3-Hydroxy-2-methylbutyryl-CoA,4,2,0,2,0,0.70929303,0,m,M_3hmbcoa_m,NaN,NaN,species,TRUE,0,(S)-3-Hydroxy-2-methylbutyryl-CoA,4452,0.5
294725,4.19624968,0.00199921,0.23830803,0,9,11,9,0,FALSE,,,"Digalactosyldiacylglycerol (1-(9Z,12Z)-octadecadienoyl,2-(7Z,10Z)-hexadecadienoyl, 18:2(9Z,12Z)/16:2(7Z,10Z))",63.44444444,9,0,9,0,0.82243057,0,h,M_dgdg1829Z12Z1627Z10Z_h,NaN,NaN,species,TRUE,0,"Digalactosyldiacylglycerol (1-(9Z,12Z)-octadecadienoyl,2-(7Z,10Z)-hexadecadienoyl, 18:2(9Z,12Z)/16:2(7Z,10Z))",72633960,0.34310134
306431,4.50809145,5.38E-04,0.22182336,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,ribosylpyrimidine nucleosidase,100.5,4,0,0,0,0.80510603,,,R_RSPN,,,reaction,TRUE,0,ribosylpyrimidine nucleosidase,881586,0.25382653
304981,4.02568713,7.40E-04,0.2484048,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,ATP:pantothenate 4'-phosphotransferase,161.8,5,0,0,0,0.83190627,,,R_APPT,,,reaction,TRUE,0,ATP:pantothenate 4'-phosphotransferase,5489438,0.27628866
303109,3.86128949,7.20E-04,0.25898084,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,phosphatidylglycerol phosphate phosphatase (18:1(11Z)/16:0),211.2,5,0,0,0,0.84103947,,,R_PGPP18111Z160,,,reaction,TRUE,0,phosphatidylglycerol phosphate phosphatase (18:1(11Z)/16:0),9532518,0.29773371
297435,6.37965579,3.94E-04,0.15674827,0,2,14,2,2,FALSE,0,mmol_per_gDW_per_hr,"acetate transport, eyespot",7,2,0,0,0,0.70113023,,,R_ACts,,,reaction,TRUE,0,"acetate transport, eyespot",6764730,0.5
295555,4.79219111,2.22E-06,0.20867281,0,3,11,3,0,FALSE,,,Pyridoxamine,5,3,0,3,0,0.78932272,0,c,M_pydam_c,NaN,NaN,species,TRUE,0,Pyridoxamine,29156,0.4
301962,4.63549961,4.86E-04,0.21572648,0,8,12,8,8,FALSE,0,mmol_per_gDW_per_hr,"omega-3 desaturase (18:3(9Z,12Z,15Z)/16:2(7Z,10Z)) (MGDG)",83.375,8,0,0,0,0.7980278,,,R_MGDGW3DS1839Z12Z15Z1627Z10Z,,,reaction,TRUE,0,"omega-3 desaturase (18:3(9Z,12Z,15Z)/16:2(7Z,10Z)) (MGDG)",27877892,0.29631295
298875,4.90881069,6.81E-04,0.20371533,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,beta-tocopherol methyltransferase,52.6,5,0,0,0,0.78284385,,,R_TMTB,,,reaction,TRUE,0,beta-tocopherol methyltransferase,16454848,0.21061224
295121,5.62907783,7.17E-04,0.17764899,0,6,13,6,0,FALSE,,,Isopentenyl diphosphate,4.16666667,6,0,6,0,0.74282901,0,h,M_ipdp_h,NaN,NaN,species,TRUE,0,Isopentenyl diphosphate,16185728,0.28787879
297034,4.7377344,2.09E-04,0.21107135,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,"Neutral amino acid transporter (ser-L), chloroplast",15.25,4,0,0,0,0.79234809,,,R_SERNA1th,,,reaction,TRUE,0,"Neutral amino acid transporter (ser-L), chloroplast",486244,0.31666667
299524,3.89211405,8.61E-04,0.25692978,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,"5,6-dihydro-5-fluorouracil amidohydrolase",228.75,4,0,0,0,0.839327,,,R_56DH5FLURAAMH,,,reaction,TRUE,0,"5,6-dihydro-5-fluorouracil amidohydrolase",6996832,0.33199708
302079,4.63549961,6.80E-04,0.21572648,0,8,12,8,8,FALSE,0,mmol_per_gDW_per_hr,"omega-6 desaturase (18:2(9Z,12Z)/16:4(4Z,7Z,10Z,13Z))",82.5,8,0,0,0,0.7980278,,,R_MGDGW6DS1829Z12Z1644Z7Z10Z13Z,,,reaction,TRUE,0,"omega-6 desaturase (18:2(9Z,12Z)/16:4(4Z,7Z,10Z,13Z))",15364398,0.29316547
306001,4.6365271,2.59E-04,0.21567867,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,ATP:dAMP phosphotransferase,72.25,4,0,0,0,0.79797072,,,R_ATDAM,,,reaction,TRUE,0,ATP:dAMP phosphotransferase,596232,0.42410714
306896,4.06473157,2.96E-04,0.24601871,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,UTP:uridine 5'-phosphotransferase,117.2,5,0,0,0,0.82973714,,,R_UTUP,,,reaction,TRUE,0,UTP:uridine 5'-phosphotransferase,2544632,0.21719626
304517,4.62368353,0.00140719,0.21627778,0,9,12,9,9,FALSE,0,mmol_per_gDW_per_hr,"deamido-NAD+:L-glutamine amido-ligase (AMP-forming), chloroplast",69,9,0,0,0,0.79868425,,,R_DNGALh,,,reaction,TRUE,0,"deamido-NAD+:L-glutamine amido-ligase (AMP-forming), chloroplast",17269694,0.15925059
295738,5.70254303,1.75E-06,0.17536036,0,3,13,3,0,FALSE,,,Reduced thioredoxin,7,3,0,3,0,0.73874761,0,h,M_trdrd_h,NaN,NaN,species,TRUE,0,Reduced thioredoxin,8734,0.54545455
300648,4.84664783,0.00111246,0.20632817,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,"glutathione-disulfide reductase (NADP), chloroplast",99.6,5,0,0,0,0.78629734,,,R_GDR_LPAREN_nadp_RPAREN_h,,,reaction,TRUE,0,"glutathione-disulfide reductase (NADP), chloroplast",47399288,0.31202532
304817,4.66940663,9.43E-04,0.21415997,0,6,12,6,6,FALSE,0,mmol_per_gDW_per_hr,"N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide formyltransferase, chloroplast",76.66666667,6,0,0,0,0.79614408,,,R_FGFTh,,,reaction,TRUE,0,"N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide formyltransferase, chloroplast",14032232,0.19107744
295464,4.8800411,1.22E-04,0.20491631,0,2,11,2,0,FALSE,,,Phenol,4.5,2,0,2,0,0.78444216,0,c,M_phen_c,NaN,NaN,species,TRUE,0,Phenol,319162,0.58333333
294783,7.53043925,0,0.13279438,0,1,15,1,0,FALSE,,,"all-trans-13,14-Dihydroretinol",5,1,0,1,0,0.63719782,0,s,M_dhretinol_s,NaN,NaN,species,TRUE,0,"all-trans-13,14-Dihydroretinol",0,0
294223,6.31903416,8.51E-05,0.15825203,0,2,13,2,0,FALSE,,,2-Methyl-1-hydroxybutyl-ThPP,4.5,2,0,2,0,0.7044981,0,m,M_2mhob_m,NaN,NaN,species,TRUE,0,2-Methyl-1-hydroxybutyl-ThPP,12903144,0.58333333
303485,5.24788081,7.83E-05,0.19055311,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,aspartate kinase,28.5,4,0,0,0,0.76400662,,,R_ASPK,,,reaction,TRUE,0,aspartate kinase,788026,0.4296875
294446,5.20267146,1.14E-05,0.19220895,0,3,11,3,0,FALSE,,,N2-Acetyl-L-ornithine,4,3,0,3,0,0.76651825,0,c,M_acorn_c,NaN,NaN,species,TRUE,0,N2-Acetyl-L-ornithine,17316,0.42857143
295773,4.64885692,1.74E-04,0.21510664,0,2,11,2,0,FALSE,,,Thiosulfate,6,2,0,2,0,0.79728573,0,m,M_tsul_m,NaN,NaN,species,TRUE,0,Thiosulfate,1278670,0.5
306489,5.6275366,1.06E-04,0.17769764,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,"aspartate carbamoyltransferase, mitochondria",8.75,4,0,0,0,0.74291463,,,R_ASPCTm,,,reaction,TRUE,0,"aspartate carbamoyltransferase, mitochondria",1854238,0.26724138
306239,4.01798099,6.02E-04,0.24888122,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,guanylate cyclase,154.75,4,0,0,0,0.83233439,,,R_GUAC,,,reaction,TRUE,0,guanylate cyclase,3401342,0.26973684
295804,5.63061906,6.36E-06,0.17760036,0,3,13,3,0,FALSE,,,Uroporphyrinogen I,4,3,0,3,0,0.74274339,0,h,M_uppg1_h,NaN,NaN,species,TRUE,0,Uroporphyrinogen I,110856,0.375
294993,4.79938351,2.61E-06,0.20836009,0,4,11,4,0,FALSE,,,(R)-Glycerate,5.25,4,0,4,0,0.78892314,0,c,M_glyc_DASH_R_c,NaN,NaN,species,TRUE,0,(R)-Glycerate,10468,0.38636364
299504,4.01335731,0.00169535,0.24916795,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,lidocaine demethylase,127.2,5,0,0,0,0.83259126,,,R_LIDODM,,,reaction,TRUE,0,lidocaine demethylase,7341358,0.2172117
295029,7.05933727,5.14E-04,0.14165636,0,2,13,2,0,FALSE,,,H2,1.5,2,0,2,0,0.66337015,0,e,M_h2_e,NaN,NaN,species,TRUE,0,H2,1108198,0.5
303889,3.87361932,5.80E-04,0.2581565,0,6,10,6,6,FALSE,0,mmol_per_gDW_per_hr,"histidinol dehydrogenase, cytosol",180,6,0,0,0,0.84035448,,,R_HDH,,,reaction,TRUE,0,"histidinol dehydrogenase, cytosol",12317102,0.25792507
306249,3.88749037,0.00131363,0.25723536,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,guanine deaminase,191.4,5,0,0,0,0.83958387,,,R_GUAD,,,reaction,TRUE,0,guanine deaminase,9113116,0.27594203
295545,4.75520164,4.45E-04,0.21029602,0,13,11,13,0,FALSE,,,5-Phospho-alpha-D-ribose 1-diphosphate,4.38461538,13,0,13,0,0.79137769,0,c,M_prpp_c,NaN,NaN,species,TRUE,0,5-Phospho-alpha-D-ribose 1-diphosphate,2846702,0.11671088
307856,4.84613409,0.00112892,0.20635005,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,"ketol-acid reductoisomerase, (R)-2,3-Dihydroxy-3-methylbutanoate forming",98.6,5,0,0,0,0.78632588,,,R_KARI_LPAREN_23dhmb_RPAREN_,,,reaction,TRUE,0,"ketol-acid reductoisomerase, (R)-2,3-Dihydroxy-3-methylbutanoate forming",38276858,0.30886076
307729,4.5075777,4.39E-04,0.22184864,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,phosphoenolpyruvate carboxykinase,66.6,5,0,0,0,0.80513457,,,R_PPCK,,,reaction,TRUE,0,phosphoenolpyruvate carboxykinase,1517004,0.31538462
306142,4.2784485,3.25E-04,0.23372959,0,4,10,4,4,FALSE,0,mmol_per_gDW_per_hr,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase",122,4,0,0,0,0.81786397,,,R_GBDP,,,reaction,TRUE,0,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase",1214650,0.26021505
306855,5.08656563,6.03E-05,0.1965963,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,uracil phosphoribosyltransferase,28.5,4,0,0,0,0.77296858,,,R_UPRT,,,reaction,TRUE,0,uracil phosphoribosyltransferase,98192,0.28061224
307686,6.99974313,1.56E-06,0.14286239,0,2,14,2,2,FALSE,0,mmol_per_gDW_per_hr,"Aconitate hydratase, mitochondrial",6.5,2,0,0,0,0.66668094,,,R_ACONTm,,,reaction,TRUE,0,"Aconitate hydratase, mitochondrial",1328,0.55
306605,4.06678654,4.05E-04,0.24589439,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,dATP:cytidine 5'-phosphotransferase,113.8,5,0,0,0,0.82962297,,,R_DATCY,,,reaction,TRUE,0,dATP:cytidine 5'-phosphotransferase,3050440,0.21203008
295317,4.47058824,0.01240731,0.22368421,0,89,11,89,0,FALSE,,,O2,5.85393258,89,0,89,0,0.80718954,0,c,M_o2_c,NaN,NaN,species,TRUE,0,O2,161769614,0.03394358
302955,5.13280247,8.35E-05,0.19482534,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,"1-acylglycerophosphoethanolamine O-acyltransferase (18:2(9Z,12Z)/18:3(5Z,12Z,15Z))",33.75,4,0,0,0,0.77039986,,,R_1AGPEAT1829Z12Z1835Z9Z12Z,,,reaction,TRUE,0,"1-acylglycerophosphoethanolamine O-acyltransferase (18:2(9Z,12Z)/18:3(5Z,12Z,15Z))",1728974,0.27991453
299738,5.09735423,3.89E-04,0.19618021,0,8,12,8,8,FALSE,0,mmol_per_gDW_per_hr,acyl-[acyl-carrier-protein] delta9-desaturase ((9Z)-n-C16:1),83.25,8,0,0,0,0.77236921,,,R_ACP1619ZD9DS,,,reaction,TRUE,0,acyl-[acyl-carrier-protein] delta9-desaturase ((9Z)-n-C16:1),11507480,0.28859649
298909,5.16722322,3.29E-04,0.19352754,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,3-oxoacyl-CoA synthase (18:0),32.8,5,0,0,0,0.7684876,,,R_3OACOAS,,,reaction,TRUE,0,3-oxoacyl-CoA synthase (18:0),364922,0.22083333
304910,5.47752376,4.59E-05,0.18256425,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,"Cytochrome c peroxidase, mitochondrial",19.25,4,0,0,0,0.75124868,,,R_CCP2m,,,reaction,TRUE,0,"Cytochrome c peroxidase, mitochondrial",1409258,0.28515625
298038,5.42820447,1.52E-04,0.18422298,0,2,12,2,2,FALSE,0,mmol_per_gDW_per_hr,"pyruvate transport by free diffusion, mitochondrial",15,2,0,0,0,0.75398864,,,R_PYRtm,,,reaction,TRUE,0,"pyruvate transport by free diffusion, mitochondrial",2423066,0.5
294965,4.84202415,3.90E-07,0.2065252,0,2,11,2,0,FALSE,,,L-Glutamate 5-semialdehyde,5,2,0,2,0,0.78655421,0,c,M_glu5sa_c,NaN,NaN,species,TRUE,0,L-Glutamate 5-semialdehyde,1812,0.57142857
294453,5.81402517,2.01E-05,0.17199788,0,2,13,2,0,FALSE,,,Acetoacetyl-ACP,5,2,0,2,0,0.73255416,0,h,M_actACP_h,NaN,NaN,species,TRUE,0,Acetoacetyl-ACP,1636734,0.5
295697,4.44438736,2.11E-04,0.22500289,0,5,11,5,0,FALSE,,,"Triacylglycerol (18:1(9Z)/18:1(11Z)/18:4(5Z,9Z,12Z,15Z))",107,5,0,5,0,0.80864515,0,c,M_tag1819Z18111Z1845Z9Z12Z15Z_c,NaN,NaN,species,TRUE,0,"Triacylglycerol (18:1(9Z)/18:1(11Z)/18:4(5Z,9Z,12Z,15Z))",3044452,0.59217877
295614,6.88158233,5.14E-04,0.14531542,0,2,13,2,0,FALSE,,,Selenite,1.5,2,0,2,0,0.67324543,0,e,M_selt_e,NaN,NaN,species,TRUE,0,Selenite,572616,0.5
295600,4.89082969,0,0.20446429,0,1,11,1,0,FALSE,,,Se-Adenosylselenohomocysteine,5,1,0,1,0,0.78384279,0,c,M_seahcys_c,NaN,NaN,species,TRUE,0,Se-Adenosylselenohomocysteine,0,0
294975,5.58078603,0,0.17918623,0,1,13,1,0,FALSE,,,Glyoxylate,6,1,0,1,0,0.74551189,0,h,M_glx_h,NaN,NaN,species,TRUE,0,Glyoxylate,0,0
305095,4.90932443,7.44E-04,0.20369401,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,Gluconokinase,71,5,0,0,0,0.78281531,,,R_GNKh,,,reaction,TRUE,0,Gluconokinase,9936996,0.2745098
298772,4.66735166,0.00221914,0.21425427,0,6,12,6,6,FALSE,0,mmol_per_gDW_per_hr,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,76.5,6,0,0,0,0.79625824,,,R_HDS,,,reaction,TRUE,0,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,23652440,0.18969849
298669,4.04983303,0.00118343,0.24692376,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,"5alpha-cholesta-7,24-dien-3beta-ol D24-reductase",128,5,0,0,0,0.83056483,,,R_CHLSTR,,,reaction,TRUE,0,"5alpha-cholesta-7,24-dien-3beta-ol D24-reductase",5443532,0.23738318
298303,5.64449011,1.93E-04,0.17716392,0,5,12,5,5,FALSE,0,mmol_per_gDW_per_hr,asparaginase,10.4,5,0,0,0,0.74197277,,,R_ASPSE,,,reaction,TRUE,0,asparaginase,4248902,0.24102564
294549,4.25173388,0.00120645,0.23519816,0,8,11,8,0,FALSE,,,L-Asparagine,69,8,0,8,0,0.81934812,0,c,M_asn_DASH_L_c,NaN,NaN,species,TRUE,0,L-Asparagine,43702028,0.36956522
302656,3.87927049,6.42E-04,0.25778043,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,triacylglycerol acylhydrolase (16:0/18:1(9Z)/18:1(11Z)),191.6,5,0,0,0,0.84004053,,,R_TAGAH1601819Z18111Z,,,reaction,TRUE,0,triacylglycerol acylhydrolase (16:0/18:1(9Z)/18:1(11Z)),10281740,0.27150997
296644,6.58926278,6.32E-04,0.15176205,0,2,14,2,2,FALSE,0,mmol_per_gDW_per_hr,"2-Phosphoglycolate transport via passive diffusion, chloroplast",2.5,2,0,0,0,0.6894854,,,R_2PGLYCth,,,reaction,TRUE,0,"2-Phosphoglycolate transport via passive diffusion, chloroplast",3359674,0.5
305177,6.57641921,1.32E-05,0.15205843,0,2,14,2,2,FALSE,0,mmol_per_gDW_per_hr,Chorismate mutase,3.5,2,0,0,0,0.69019893,,,R_CHRM,,,reaction,TRUE,0,Chorismate mutase,19610,0.5
295782,6.22758798,5.14E-04,0.16057581,0,3,13,3,0,FALSE,,,Ureidoglycine,4,3,0,3,0,0.70957845,0,m,M_udg_m,NaN,NaN,species,TRUE,0,Ureidoglycine,16045996,0.5
301131,4.03955818,2.76E-04,0.24755183,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,"alcohol dehydrogenase (glycerol, NAD)",138.6,5,0,0,0,0.83113566,,,R_ALCD19,,,reaction,TRUE,0,"alcohol dehydrogenase (glycerol, NAD)",5303480,0.24310954
294432,6.02568713,2.42E-05,0.16595618,0,3,13,3,0,FALSE,,,alpha-Carotene,5.33333333,3,0,3,0,0.72079516,0,u,M_acaro_u,NaN,NaN,species,TRUE,0,alpha-Carotene,1213988,0.54166667
295646,5.96609299,1.32E-04,0.16761388,0,3,13,3,0,FALSE,,,stachyose,4,3,0,3,0,0.72410595,0,h,M_stc_h,NaN,NaN,species,TRUE,0,stachyose,2073858,0.42857143
295291,7.0536861,1.93E-04,0.14176985,0,4,15,4,0,FALSE,,,Nicotinamide adenine dinucleotide phosphate - reduced,4.25,4,0,4,0,0.66368411,0,s,M_nadph_s,NaN,NaN,species,TRUE,0,Nicotinamide adenine dinucleotide phosphate - reduced,283552,0.40625
294181,5.9928076,3.78E-04,0.1668667,0,25,13,25,0,FALSE,,,1-octadec-9-enoyl-sn-glycerol 3-phosphate,4,25,0,25,0,0.7226218,0,c,M_1odec9eg3p_c,NaN,NaN,species,TRUE,0,1-octadec-9-enoyl-sn-glycerol 3-phosphate,1634514,0.08333333
294542,5.50732083,5.90E-07,0.18157649,0,4,11,4,0,FALSE,,,Asn(-b1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man(3-a1)Glc,4,4,0,4,0,0.74959329,0,c,M_asnglcnacglcnacman_DASH_LPAREN_DASH_man_DASH_LPAREN_DASH_manman_DASH_RPAREN_DASH_manman_DASH_RPAREN_DASH_manmanmanglc_c,NaN,NaN,species,TRUE,0,Asn(-b1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man(3-a1)Glc,76,0.6
294276,5.65014128,2.25E-06,0.17698672,0,2,13,2,0,FALSE,,,(R)-3-Hydroxyoctanoyl-[acyl-carrier protein],4,2,0,2,0,0.74165882,0,h,M_3hoctACP_h,NaN,NaN,species,TRUE,0,(R)-3-Hydroxyoctanoyl-[acyl-carrier protein],52066,0.5
295752,5.55304392,0,0.18008141,0,1,11,1,0,FALSE,,,tRNA(His),6,1,0,1,0,0.74705312,0,c,M_trnahis_c,NaN,NaN,species,TRUE,0,tRNA(His),0,0
295428,4.71204726,6.89E-05,0.21222198,0,6,11,6,0,FALSE,,,"phosphatidylethanolamine (18:1(9Z)/18:2(9Z,12Z))",5.5,6,0,6,0,0.79377515,0,c,M_pe1819Z1829Z12Z_c,NaN,NaN,species,TRUE,0,"phosphatidylethanolamine (18:1(9Z)/18:2(9Z,12Z))",806720,0.26470588
300089,4.88158233,9.97E-04,0.20485161,0,7,12,7,7,FALSE,0,mmol_per_gDW_per_hr,long-chain-fatty-acid-[acyl-carrier-protein] ligase (18:1(11Z)),56.42857143,7,0,0,0,0.78435654,,,R_AACPS5,,,reaction,TRUE,0,long-chain-fatty-acid-[acyl-carrier-protein] ligase (18:1(11Z)),53337084,0.19517103
295362,4.70536861,2.85E-04,0.2125232,0,10,11,10,0,FALSE,,,"1-hexadecanoyl,2-(9Z)-octadecenoyl-sn-glycerol 3-phosphate",4.1,10,0,10,0,0.79414619,0,c,M_pa1601819Z_c,NaN,NaN,species,TRUE,0,"1-hexadecanoyl,2-(9Z)-octadecenoyl-sn-glycerol 3-phosphate",2318472,0.14090909
295256,5.0367326,7.19E-05,0.19854141,0,2,11,2,0,FALSE,,,Methylglyoxal,4,2,0,2,0,0.77573708,0,c,M_mthgxl_c,NaN,NaN,species,TRUE,0,Methylglyoxal,293874,0.5
299534,4.01746725,0.0017096,0.24891304,0,5,10,5,5,FALSE,0,mmol_per_gDW_per_hr,5-fluorouracil phosphoribosyltransferase,123.8,5,0,0,0,0.83236293,,,R_5FLURAPRT,,,reaction,TRUE,0,5-fluorouracil phosphoribosyltransferase,6350438,0.21619718
303822,4.5810429,0.00199422,0.21829091,0,6,12,6,6,FALSE,0,mmol_per_gDW_per_hr,"malate synthase, chloroplast",81.66666667,6,0,0,0,0.80105317,,,R_MALSh,,,reaction,TRUE,0,"malate synthase, chloroplast",26949440,0.19437751
294314,5.81402517,1.23E-05,0.17199788,0,2,13,2,0,FALSE,,,3-Oxohexadecanoyl-[acyl-carrier protein],5,2,0,2,0,0.73255416,0,h,M_3opalmACP_h,NaN,NaN,species,TRUE,0,3-Oxohexadecanoyl-[acyl-carrier protein],1000590,0.5
302098,5.15746211,3.54E-04,0.19389381,0,4,12,4,4,FALSE,0,mmol_per_gDW_per_hr,"phosphatidate phosphatase (16:0/18:1(9Z)), chloroplast",69,4,0,0,0,0.76902988,,,R_PAPA1601819Zh,,,reaction,TRUE,0,"phosphatidate phosphatase (16:0/18:1(9Z)), chloroplast",1646902,0.28691983
295512,6.17980992,1.54E-04,0.16181727,0,3,13,3,0,FALSE,,,Prephenate,3,3,0,3,0,0.71223278,0,h,M_pphn_h,NaN,NaN,species,TRUE,0,Prephenate,333020,0.33333333
305033,7.43899306,0.0014505,0.1344268,0,5,14,5,5,FALSE,0,mmol_per_gDW_per_hr,"Pantoate:NADP+ 2-oxidoreductase, nucleus",4.8,5,0,0,0,0.64227816,,,R_PNORn,,,reaction,TRUE,0,"Pantoate:NADP+ 2-oxidoreductase, nucleus",10026914,0.22352941
298841,3.85563833,0.00161267,0.25936043,0,8,10,8,8,FALSE,0,mmol_per_gDW_per_hr,"obtusifoliol,NADPH:oxygen oxidoreductase (14-methyl cleaving)",142,8,0,0,0,0.84135343,,,R_OBFOOLOR,,,reaction,TRUE,0,"obtusifoliol,NADPH:oxygen oxidoreductase (14-methyl cleaving)",15814824,0.19887165
295193,4.54405343,2.72E-05,0.22006783,0,2,11,2,0,FALSE,,,"5,10-Methenyltetrahydrofolate",5,2,0,2,0,0.80310814,0,h,M_methf_h,NaN,NaN,species,TRUE,0,"5,10-Methenyltetrahydrofolate",646656,0.57142857
295526,4.7788338,1.08E-06,0.20925607,0,2,11,2,0,FALSE,,,5-Phospho-beta-D-ribosylamine,6.5,2,0,2,0,0.79006479,0,c,M_pram_c,NaN,NaN,species,TRUE,0,5-Phospho-beta-D-ribosylamine,5988,0.5
